Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_20LQL_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_20LQL_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_20LQL_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_20LQL_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_20LQL_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_20LQL_M_R
7300,Cropland,Bareland,NULL,NULL,Non_Wetland,Cropland,NULL,Cropland
7301,Cropland,Bareland,Shrubland,NULL,Non_Wetland,Cropland,NULL,Cropland
7302,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7303,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7304,Cropland,Bareland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7305,Cropland,Bareland,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7306,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7307,Cropland,Bareland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7308,Cropland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Grassland,NULL
7309,Cropland,Bareland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7310,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7311,Cropland,Bareland,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7312,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Grassland
7313,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7314,Cropland,Bareland,Cropland,NULL,Non_Wetland,Cropland,NULL,Forest
7315,Cropland,Bareland,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7316,Cropland,Bareland,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
7317,Cropland,Bareland,Built-up,NULL,Non_Wetland,Grassland,NULL,Grassland
7318,Cropland,Bareland,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7319,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7320,Cropland,Bareland,Built-up,NULL,Non_Wetland,Bareland,Forest,Bareland
7321,Cropland,Bareland,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7322,Cropland,Bareland,Forest,NULL,Non_Wetland,Cropland,NULL,Cropland
7323,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7324,Cropland,Built-up,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7325,Cropland,Built-up,NULL,NULL,Non_Wetland,Built-up,Grassland,Forest
7326,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
7327,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7328,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7329,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
7330,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
7331,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7332,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7333,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7334,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7335,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7336,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
7337,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7338,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Forest
7339,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7340,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7341,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7342,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7343,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7344,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7345,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
7346,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7347,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7348,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
7349,Cropland,Built-up,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
7350,Cropland,Built-up,Shrubland,Water,Non_Wetland,Bareland,Grassland,Built-up
7351,Cropland,Built-up,Grassland,NULL,Non_Wetland,NULL,NULL,Grassland
7352,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7353,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7354,Cropland,Built-up,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7355,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7356,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7357,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7358,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7359,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7360,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7361,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7362,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
7363,Cropland,Built-up,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7364,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7365,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7366,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,NULL,Forest
7367,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7368,Cropland,Built-up,Grassland,NULL,Non_Wetland,Cropland,Bareland,Grassland
7369,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7370,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Cropland
7371,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Bareland
7372,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Built-up
7373,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,NULL,Forest
7374,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7375,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,NULL
7376,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7377,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7378,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7379,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
7380,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7381,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7382,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
7383,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
7384,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7385,Cropland,Built-up,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
7386,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,NULL,Cropland
7387,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7388,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7389,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7390,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Grassland,Forest
7391,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7392,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Bareland,Cropland
7393,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7394,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Cropland
7395,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Bareland
7396,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7397,Cropland,Built-up,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
7398,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
7399,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,NULL
7400,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
7401,Cropland,Built-up,Cropland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7402,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Grassland
7403,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,NULL,Cropland
7404,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7405,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7406,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7407,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Grassland,Forest
7408,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,NULL
7409,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Grassland
7410,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Cropland
7411,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Built-up
7412,Cropland,Built-up,Cropland,NULL,Non_Wetland,Grassland,Bareland,Forest
7413,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Cropland
7414,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,NULL,Bareland
7415,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7416,Cropland,Built-up,Cropland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7417,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Grassland
7418,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,NULL,Cropland
7419,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7420,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Cropland
7421,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7422,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Grassland,Forest
7423,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,NULL
7424,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Grassland
7425,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Bareland
7426,Cropland,Built-up,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
7427,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Grassland
7428,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,NULL,Cropland
7429,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
7430,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Cropland
7431,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Built-up
7432,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Grassland,Forest
7433,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
7434,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,NULL
7435,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
7436,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
7437,Cropland,Built-up,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
7438,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,NULL
7439,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
7440,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
7441,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
7442,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
7443,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
7444,Cropland,Built-up,Built-up,NULL,Non_Wetland,Grassland,Built-up,Built-up
7445,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Cropland
7446,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,NULL,Built-up
7447,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Grassland
7448,Cropland,Built-up,Built-up,NULL,Non_Wetland,Cropland,Bareland,Built-up
7449,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Grassland
7450,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Bareland
7451,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,NULL,Built-up
7452,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
7453,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Cropland
7454,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
7455,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
7456,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
7457,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
7458,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Cropland
7459,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
7460,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
7461,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
7462,Cropland,Built-up,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
7463,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
7464,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Built-up
7465,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
7466,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
7467,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Cropland
7468,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Built-up
7469,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
7470,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,NULL
7471,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
7472,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Cropland
7473,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
7474,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Built-up
7475,Cropland,Built-up,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
7476,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Shrubland,NULL
7477,Cropland,Built-up,Forest,NULL,Non_Wetland,Shrubland,Grassland,NULL
7478,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
7479,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
7480,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
7481,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7482,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
7483,Cropland,Built-up,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
7484,Cropland,Built-up,Forest,NULL,Non_Wetland,Wetland,Built-up,Grassland
7485,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
7486,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7487,Cropland,Built-up,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
7488,Cropland,Built-up,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
7489,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7490,Cropland,Water,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7491,Cropland,Water,NULL,NULL,Non_Wetland,Wetland,NULL,Forest
7492,Cropland,Water,NULL,Non_Water,Non_Wetland,Bareland,Water,Wetland
7493,Cropland,Water,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7494,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7495,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
7496,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7497,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
7498,Cropland,Water,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7499,Cropland,Water,Grassland,NULL,Non_Wetland,Bareland,Water,Grassland
7500,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7501,Cropland,Water,Cropland,NULL,Non_Wetland,Grassland,Forest,Grassland
7502,Cropland,Water,Cropland,Water,Non_Wetland,Water,Grassland,Forest
7503,Cropland,Water,Wetland,NULL,Wetland,Water,Water,Water
7504,Cropland,Water,Wetland,Water,Wetland,Bareland,Grassland,Forest
7505,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Water,Forest
7506,Cropland,Water,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
7507,Cropland,Water,Water,NULL,Water,Grassland,Grassland,Forest
7508,Cropland,Water,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
7509,Cropland,Water,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
7510,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Grassland,Forest
7511,Cropland,Forest,NULL,NULL,Non_Wetland,NULL,Forest,Forest
7512,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,NULL,Forest
7513,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,NULL
7514,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
7515,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
7516,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Grassland
7517,Cropland,Forest,NULL,NULL,Non_Wetland,Grassland,Forest,Forest
7518,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Grassland
7519,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Grassland,Forest
7520,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Wetland,Forest
7521,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Grassland
7522,Cropland,Forest,NULL,NULL,Non_Wetland,Cropland,Forest,Cropland
7523,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,NULL,Grassland
7524,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,NULL
7525,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
7526,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Built-up
7527,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
7528,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Wetland,Grassland
7529,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Grassland
7530,Cropland,Forest,NULL,NULL,Non_Wetland,Bareland,Forest,Forest
7531,Cropland,Forest,NULL,NULL,Non_Wetland,Water,Grassland,Grassland
7532,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
7533,Cropland,Forest,NULL,NULL,Non_Wetland,Forest,Forest,Forest
7534,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7535,Cropland,Forest,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
7536,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
7537,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
7538,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7539,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7540,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
7541,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7542,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7543,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
7544,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
7545,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7546,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
7547,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
7548,Cropland,Forest,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
7549,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
7550,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7551,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
7552,Cropland,Forest,Shrubland,NULL,Non_Wetland,Cropland,Forest,Grassland
7553,Cropland,Forest,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7554,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
7555,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
7556,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
7557,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
7558,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
7559,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
7560,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
7561,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
7562,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
7563,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
7564,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
7565,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Built-up
7566,Cropland,Forest,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
7567,Cropland,Forest,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
7568,Cropland,Forest,Grassland,NULL,Non_Wetland,NULL,Shrubland,Grassland
7569,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
7570,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
7571,Cropland,Forest,Grassland,NULL,Non_Wetland,Shrubland,Forest,Forest
7572,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
7573,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Cropland
7574,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,NULL,Forest
7575,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,NULL
7576,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
7577,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
7578,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,NULL
7579,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
7580,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
7581,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Bareland
7582,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
7583,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Wetland,Grassland
7584,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,NULL
7585,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
7586,Cropland,Forest,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
7587,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Grassland
7588,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,NULL,Cropland
7589,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Grassland
7590,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Cropland
7591,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Grassland,Forest
7592,Cropland,Forest,Grassland,NULL,Non_Wetland,Cropland,Forest,Grassland
7593,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Grassland,NULL
7594,Cropland,Forest,Grassland,NULL,Non_Wetland,Wetland,Wetland,Grassland
7595,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,NULL,Grassland
7596,Cropland,Forest,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
